order_id,customer_id,city,category,amount,quantity,payment_method,status,created_at,updated_at
ORD-0004361,CUST-4298,Da Nang,Books,636.64,1,COD,COMPLETED,2026-05-05 08:27:46,2026-05-05 08:27:46
ORD-0004362,CUST-5320,Ho Chi Minh,Clothing,262.59,2,Bank Transfer,COMPLETED,2026-03-21 10:05:46,2026-03-21 10:05:46
ORD-0004363,CUST-6257,Da Nang,Sports,485.92,4,Bank Transfer,COMPLETED,2026-05-07 01:39:47,2026-05-07 01:39:47
ORD-0004364,CUST-8392,Ha Noi,Books,697.33,1,E-Wallet,PENDING,2026-03-14 03:40:32,2026-03-14 03:40:32
ORD-0004365,CUST-3540,Ho Chi Minh,Books,226.28,5,Bank Transfer,COMPLETED,2026-06-27 13:13:52,2026-06-27 13:13:52
ORD-0004366,CUST-1596,Nha Trang,Books,96.05,4,Credit Card,COMPLETED,2026-02-01 08:50:50,2026-02-01 08:50:50
ORD-0004367,CUST-4551,Can Tho,Sports,1146.72,1,Bank Transfer,COMPLETED,2026-06-02 10:32:39,2026-06-02 10:32:39
ORD-0004368,CUST-8563,Hue,Clothing,889.39,4,E-Wallet,COMPLETED,2026-06-16 13:25:53,2026-06-16 13:25:53
ORD-0004369,CUST-4200,Ha Noi,Home & Kitchen,1480.83,2,E-Wallet,COMPLETED,2026-01-10 16:13:38,2026-01-10 16:13:38
ORD-0004370,CUST-4211,Da Nang,Electronics,36.08,2,COD,COMPLETED,2026-01-29 15:21:10,2026-01-29 15:21:10
ORD-0004371,CUST-1723,Ho Chi Minh,Sports,728.31,5,Bank Transfer,PENDING,2026-03-08 01:55:07,2026-03-08 01:55:07
ORD-0004372,CUST-3209,Hai Phong,Books,297.67,4,E-Wallet,COMPLETED,2026-05-01 12:55:01,2026-05-01 12:55:01
ORD-0004373,CUST-9299,Hai Phong,Books,607.7,3,E-Wallet,COMPLETED,2026-01-08 14:54:03,2026-01-08 14:54:03
ORD-0004374,CUST-5777,Nha Trang,Home & Kitchen,944.95,3,E-Wallet,COMPLETED,2026-04-29 18:37:03,2026-04-29 18:37:03
ORD-0004375,CUST-1721,Hai Phong,Sports,684.88,5,Credit Card,COMPLETED,2026-04-06 12:16:12,2026-04-06 12:16:12
ORD-0004376,CUST-9091,Ha Noi,Home & Kitchen,720.18,1,Bank Transfer,COMPLETED,2026-03-28 22:42:06,2026-03-28 22:42:06
ORD-0004377,CUST-2194,Da Nang,Electronics,532.86,1,Credit Card,COMPLETED,2026-02-19 22:53:28,2026-02-19 22:53:28
ORD-0004378,CUST-9066,Ha Noi,Beauty,1039.53,5,COD,COMPLETED,2026-03-02 00:15:21,2026-03-02 00:15:21
ORD-0004379,CUST-7881,Da Nang,Books,1271.79,5,Bank Transfer,COMPLETED,2026-06-23 20:20:26,2026-06-23 20:20:26
ORD-0004380,CUST-6004,Hue,Clothing,1193.1,1,Bank Transfer,COMPLETED,2026-02-26 08:48:58,2026-02-26 08:48:58
ORD-0004381,CUST-8859,Nha Trang,Electronics,301.67,5,Bank Transfer,COMPLETED,2026-02-10 02:15:21,2026-02-10 02:15:21
ORD-0004382,CUST-5140,Da Nang,Electronics,680.36,3,COD,COMPLETED,2026-02-25 09:53:20,2026-02-25 09:53:20
ORD-0004383,CUST-5336,Ho Chi Minh,Sports,603.89,4,Credit Card,COMPLETED,2026-01-09 09:12:35,2026-01-09 09:12:35
ORD-0004384,CUST-3834,Hue,Clothing,1261.56,1,COD,COMPLETED,2026-05-20 04:39:33,2026-05-20 04:39:33
ORD-0004385,CUST-9073,Ha Noi,Home & Kitchen,1147.83,1,COD,COMPLETED,2026-01-26 05:53:12,2026-01-26 05:53:12
ORD-0004386,CUST-5904,Hai Phong,Home & Kitchen,627.06,5,E-Wallet,COMPLETED,2026-01-03 09:59:51,2026-01-03 09:59:51
ORD-0004387,CUST-2019,Ho Chi Minh,Clothing,1131.34,3,COD,COMPLETED,2026-05-31 14:14:12,2026-05-31 14:14:12
ORD-0004388,CUST-5419,Hue,Beauty,1169.14,3,Bank Transfer,COMPLETED,2026-04-13 19:04:50,2026-04-13 19:04:50
ORD-0004389,CUST-3575,Ha Noi,Clothing,519.55,1,COD,PENDING,2026-03-06 22:38:59,2026-03-06 22:38:59
ORD-0004390,CUST-9233,Nha Trang,Clothing,962.13,4,E-Wallet,COMPLETED,2026-05-05 09:21:38,2026-05-05 09:21:38
ORD-0004391,CUST-8391,Can Tho,Clothing,887.82,2,Bank Transfer,COMPLETED,2026-06-24 00:15:22,2026-06-24 00:15:22
ORD-0004392,CUST-5684,Hue,Beauty,1345.94,2,COD,PENDING,2026-04-27 13:32:48,2026-04-27 13:32:48
ORD-0004393,CUST-9601,Ha Noi,Clothing,359.24,5,Credit Card,COMPLETED,2026-01-19 23:07:01,2026-01-19 23:07:01
ORD-0004394,CUST-6808,Ha Noi,Clothing,1498.16,1,E-Wallet,PENDING,2026-01-19 12:18:02,2026-01-19 12:18:02
ORD-0004395,CUST-2065,Hue,Sports,814.94,2,Credit Card,COMPLETED,2026-04-10 05:24:54,2026-04-10 05:24:54
ORD-0004396,CUST-6338,Nha Trang,Home & Kitchen,1253.44,5,Credit Card,COMPLETED,2026-05-13 15:04:54,2026-05-13 15:04:54
ORD-0004397,CUST-6272,Nha Trang,Home & Kitchen,291.55,5,Bank Transfer,COMPLETED,2026-06-17 11:25:14,2026-06-17 11:25:14
ORD-0004398,CUST-7187,Hue,Sports,1205.89,4,Bank Transfer,COMPLETED,2026-05-15 07:37:09,2026-05-15 07:37:09
ORD-0004399,CUST-3716,Da Nang,Clothing,508.68,3,Credit Card,COMPLETED,2026-02-04 22:44:33,2026-02-04 22:44:33
ORD-0004400,CUST-2935,Hue,Home & Kitchen,518.02,1,Bank Transfer,PENDING,2026-04-17 17:02:13,2026-04-17 17:02:13
ORD-0004401,CUST-8295,Hai Phong,Sports,443.68,2,COD,COMPLETED,2026-02-12 14:06:15,2026-02-12 14:06:15
ORD-0004402,CUST-3689,Hue,Books,487.69,2,Credit Card,COMPLETED,2026-05-23 06:24:35,2026-05-23 06:24:35
ORD-0004403,CUST-7151,Can Tho,Beauty,372.19,2,Credit Card,COMPLETED,2026-04-27 05:50:57,2026-04-27 05:50:57
ORD-0004404,CUST-6310,Da Nang,Books,1322.3,4,COD,COMPLETED,2026-03-12 11:50:44,2026-03-12 11:50:44
ORD-0004405,CUST-8490,Hai Phong,Books,526.2,4,Credit Card,COMPLETED,2026-04-16 09:46:57,2026-04-16 09:46:57
ORD-0004406,CUST-3278,Da Nang,Clothing,995.02,5,Bank Transfer,COMPLETED,2026-03-23 06:55:26,2026-03-23 06:55:26
ORD-0004407,CUST-3673,Hue,Beauty,120.59,5,Bank Transfer,COMPLETED,2026-02-05 05:18:20,2026-02-05 05:18:20
ORD-0004408,CUST-6881,Da Nang,Books,1184.25,1,E-Wallet,COMPLETED,2026-04-02 04:17:20,2026-04-02 04:17:20
ORD-0004409,CUST-4368,Hue,Sports,1176.69,4,COD,COMPLETED,2026-06-16 07:58:28,2026-06-16 07:58:28
ORD-0004410,CUST-4861,Can Tho,Home & Kitchen,653.12,5,Bank Transfer,COMPLETED,2026-05-08 07:05:44,2026-05-08 07:05:44
ORD-0004411,CUST-3081,Hue,Home & Kitchen,742.01,3,COD,COMPLETED,2026-06-27 17:14:37,2026-06-27 17:14:37
ORD-0004412,CUST-5237,Hue,Beauty,1182.6,3,Credit Card,PENDING,2026-04-16 19:30:34,2026-04-16 19:30:34
ORD-0004413,CUST-2201,Ha Noi,Electronics,870.66,5,COD,COMPLETED,2026-06-25 06:00:49,2026-06-25 06:00:49
ORD-0004414,CUST-9361,Hai Phong,Electronics,1226.45,3,E-Wallet,COMPLETED,2026-03-15 08:07:13,2026-03-15 08:07:13
ORD-0004415,CUST-5319,Ha Noi,Electronics,414.61,1,E-Wallet,COMPLETED,2026-04-25 18:45:35,2026-04-25 18:45:35
ORD-0004416,CUST-5289,Nha Trang,Clothing,1302.07,3,E-Wallet,COMPLETED,2026-03-15 12:42:58,2026-03-15 12:42:58
ORD-0004417,CUST-9093,Can Tho,Books,645.14,1,Bank Transfer,COMPLETED,2026-04-10 00:12:44,2026-04-10 00:12:44
ORD-0004418,CUST-7490,Nha Trang,Home & Kitchen,216.82,4,Credit Card,COMPLETED,2026-03-22 12:31:47,2026-03-22 12:31:47
ORD-0004419,CUST-2979,Hue,Electronics,775.51,3,Credit Card,COMPLETED,2026-06-27 10:06:42,2026-06-27 10:06:42
ORD-0004420,CUST-5889,Nha Trang,Electronics,1174.32,3,E-Wallet,COMPLETED,2026-06-01 22:34:05,2026-06-01 22:34:05
ORD-0004421,CUST-9308,Hue,Home & Kitchen,1155.28,3,Bank Transfer,COMPLETED,2026-01-21 01:56:23,2026-01-21 01:56:23
ORD-0004422,CUST-4271,Can Tho,Beauty,858.61,2,Credit Card,COMPLETED,2026-03-01 02:33:46,2026-03-01 02:33:46
ORD-0004423,CUST-4794,Ha Noi,Clothing,151.75,3,E-Wallet,COMPLETED,2026-02-23 16:47:48,2026-02-23 16:47:48
ORD-0004424,CUST-3081,Da Nang,Clothing,1280.1,4,COD,PENDING,2026-05-09 01:55:57,2026-05-09 01:55:57
ORD-0004425,CUST-8073,Can Tho,Home & Kitchen,786.32,1,COD,COMPLETED,2026-05-19 14:43:15,2026-05-19 14:43:15
ORD-0004426,CUST-1383,Can Tho,Beauty,1237.05,1,COD,COMPLETED,2026-06-11 19:54:56,2026-06-11 19:54:56
ORD-0004427,CUST-5989,Can Tho,Home & Kitchen,591.77,1,COD,COMPLETED,2026-03-22 01:07:50,2026-03-22 01:07:50
ORD-0004428,CUST-5833,Hue,Beauty,324.91,2,COD,COMPLETED,2026-02-18 06:18:00,2026-02-18 06:18:00
ORD-0004429,CUST-4564,Ha Noi,Beauty,1322.93,4,Credit Card,COMPLETED,2026-02-09 13:14:56,2026-02-09 13:14:56
ORD-0004430,CUST-5142,Da Nang,Books,61.7,4,Credit Card,COMPLETED,2026-05-21 22:30:56,2026-05-21 22:30:56
ORD-0004431,CUST-7238,Ho Chi Minh,Clothing,1208.83,1,Credit Card,COMPLETED,2026-05-13 19:02:25,2026-05-13 19:02:25
ORD-0004432,CUST-4745,Ha Noi,Clothing,1352.48,2,Bank Transfer,PENDING,2026-04-09 22:19:52,2026-04-09 22:19:52
ORD-0004433,CUST-1567,Hai Phong,Beauty,1488.2,3,Credit Card,COMPLETED,2026-01-05 19:31:23,2026-01-05 19:31:23
ORD-0004434,CUST-9392,Ho Chi Minh,Sports,251.93,3,Bank Transfer,COMPLETED,2026-05-19 05:18:29,2026-05-19 05:18:29
ORD-0004435,CUST-7533,Can Tho,Books,1234.78,5,Bank Transfer,COMPLETED,2026-05-07 06:46:03,2026-05-07 06:46:03
ORD-0004436,CUST-1241,Nha Trang,Sports,1422.55,2,Bank Transfer,COMPLETED,2026-03-06 23:11:15,2026-03-06 23:11:15
ORD-0004437,CUST-3768,Hai Phong,Home & Kitchen,604.19,3,Credit Card,COMPLETED,2026-04-12 01:35:36,2026-04-12 01:35:36
ORD-0004438,CUST-4481,Can Tho,Home & Kitchen,1356.5,1,E-Wallet,COMPLETED,2026-03-21 04:23:47,2026-03-21 04:23:47
ORD-0004439,CUST-4082,Ho Chi Minh,Clothing,1466.73,5,Bank Transfer,PENDING,2026-02-21 10:54:34,2026-02-21 10:54:34
ORD-0004440,CUST-5211,Hai Phong,Sports,133.55,2,E-Wallet,PENDING,2026-03-12 20:10:06,2026-03-12 20:10:06
ORD-0004441,CUST-4377,Ha Noi,Sports,1071.47,1,Credit Card,COMPLETED,2026-03-02 07:34:20,2026-03-02 07:34:20
ORD-0004442,CUST-7562,Can Tho,Beauty,523.34,4,Credit Card,COMPLETED,2026-06-10 03:28:20,2026-06-10 03:28:20
ORD-0004443,CUST-3308,Da Nang,Electronics,1063.48,5,E-Wallet,COMPLETED,2026-04-23 14:12:10,2026-04-23 14:12:10
ORD-0004444,CUST-9079,Ho Chi Minh,Books,1134.42,4,COD,COMPLETED,2026-06-26 09:16:40,2026-06-26 09:16:40
ORD-0004445,CUST-2987,Nha Trang,Electronics,274.14,4,Credit Card,COMPLETED,2026-05-13 10:12:17,2026-05-13 10:12:17
ORD-0004446,CUST-6561,Ha Noi,Beauty,706.13,2,E-Wallet,COMPLETED,2026-04-20 13:24:12,2026-04-20 13:24:12
ORD-0004447,CUST-7020,Hue,Electronics,1111.53,1,Credit Card,PENDING,2026-03-30 18:22:13,2026-03-30 18:22:13
ORD-0004448,CUST-9052,Da Nang,Books,656.43,1,Bank Transfer,COMPLETED,2026-06-20 22:58:17,2026-06-20 22:58:17
ORD-0004449,CUST-5405,Da Nang,Clothing,82.35,3,Bank Transfer,COMPLETED,2026-03-05 22:51:58,2026-03-05 22:51:58
ORD-0004450,CUST-5474,Ho Chi Minh,Home & Kitchen,288.05,1,E-Wallet,COMPLETED,2026-03-16 17:20:45,2026-03-16 17:20:45
ORD-0004451,CUST-8500,Can Tho,Electronics,1159.26,1,Credit Card,COMPLETED,2026-02-15 13:08:38,2026-02-15 13:08:38
ORD-0004452,CUST-1789,Nha Trang,Books,317.46,4,E-Wallet,COMPLETED,2026-05-25 03:18:24,2026-05-25 03:18:24
ORD-0004453,CUST-9849,Hai Phong,Beauty,603.48,2,Credit Card,COMPLETED,2026-01-25 16:28:02,2026-01-25 16:28:02
ORD-0004454,CUST-9491,Can Tho,Books,195.35,3,COD,COMPLETED,2026-02-14 17:08:56,2026-02-14 17:08:56
ORD-0004455,CUST-1898,Ho Chi Minh,Home & Kitchen,1107.04,5,E-Wallet,COMPLETED,2026-04-22 22:18:38,2026-04-22 22:18:38
ORD-0004456,CUST-2248,Can Tho,Books,787.01,2,Credit Card,COMPLETED,2026-05-05 01:48:55,2026-05-05 01:48:55
ORD-0004457,CUST-6801,Hai Phong,Home & Kitchen,1220.96,4,E-Wallet,COMPLETED,2026-02-04 14:26:40,2026-02-04 14:26:40
ORD-0004458,CUST-1509,Hue,Books,1200.81,2,COD,COMPLETED,2026-01-28 22:36:30,2026-01-28 22:36:30
ORD-0004459,CUST-7899,Ho Chi Minh,Sports,141.82,1,E-Wallet,COMPLETED,2026-04-09 10:52:47,2026-04-09 10:52:47
ORD-0004460,CUST-7449,Can Tho,Clothing,1306.16,3,Bank Transfer,COMPLETED,2026-01-10 13:20:22,2026-01-10 13:20:22
ORD-0004461,CUST-7684,Can Tho,Books,1131.41,4,Bank Transfer,COMPLETED,2026-03-17 04:22:39,2026-03-17 04:22:39
ORD-0004462,CUST-1920,Can Tho,Sports,843.56,1,E-Wallet,COMPLETED,2026-01-22 01:14:02,2026-01-22 01:14:02
ORD-0004463,CUST-4686,Nha Trang,Clothing,670.49,4,Bank Transfer,COMPLETED,2026-04-24 14:04:05,2026-04-24 14:04:05
ORD-0004464,CUST-3214,Hai Phong,Beauty,504.25,3,Credit Card,COMPLETED,2026-04-11 13:30:11,2026-04-11 13:30:11
ORD-0004465,CUST-1797,Da Nang,Home & Kitchen,1149.31,4,E-Wallet,COMPLETED,2026-02-07 17:09:59,2026-02-07 17:09:59
ORD-0004466,CUST-6361,Hai Phong,Clothing,114.9,3,Credit Card,COMPLETED,2026-01-30 23:13:20,2026-01-30 23:13:20
ORD-0004467,CUST-2390,Ha Noi,Books,886.98,2,COD,COMPLETED,2026-03-02 00:24:19,2026-03-02 00:24:19
ORD-0004468,CUST-9272,Ho Chi Minh,Electronics,101.94,3,E-Wallet,COMPLETED,2026-01-25 00:51:50,2026-01-25 00:51:50
ORD-0004469,CUST-4762,Da Nang,Electronics,1101.35,1,Credit Card,COMPLETED,2026-05-07 11:14:03,2026-05-07 11:14:03
ORD-0004470,CUST-3054,Can Tho,Beauty,939.76,4,E-Wallet,PENDING,2026-04-09 23:51:18,2026-04-09 23:51:18
ORD-0004471,CUST-8563,Nha Trang,Home & Kitchen,761.48,5,Credit Card,COMPLETED,2026-03-09 11:46:50,2026-03-09 11:46:50
ORD-0004472,CUST-2337,Hue,Electronics,795.17,5,E-Wallet,COMPLETED,2026-04-04 07:46:57,2026-04-04 07:46:57
ORD-0004473,CUST-7191,Ha Noi,Home & Kitchen,1261.08,2,E-Wallet,COMPLETED,2026-04-24 21:16:18,2026-04-24 21:16:18
ORD-0004474,CUST-3216,Ha Noi,Sports,807.0,2,Credit Card,COMPLETED,2026-01-18 03:35:52,2026-01-18 03:35:52
ORD-0004475,CUST-7456,Da Nang,Beauty,1207.57,2,Credit Card,COMPLETED,2026-06-19 20:25:29,2026-06-19 20:25:29
ORD-0004476,CUST-1363,Ha Noi,Electronics,1283.01,4,Credit Card,COMPLETED,2026-06-23 07:18:56,2026-06-23 07:18:56
ORD-0004477,CUST-7416,Da Nang,Electronics,1441.8,5,E-Wallet,COMPLETED,2026-06-23 08:44:26,2026-06-23 08:44:26
ORD-0004478,CUST-1706,Hai Phong,Home & Kitchen,56.5,3,Bank Transfer,COMPLETED,2026-03-25 07:20:02,2026-03-25 07:20:02
ORD-0004479,CUST-8169,Da Nang,Home & Kitchen,1003.5,2,E-Wallet,COMPLETED,2026-01-27 03:25:14,2026-01-27 03:25:14
ORD-0004480,CUST-5260,Ho Chi Minh,Beauty,1385.81,5,Bank Transfer,COMPLETED,2026-03-13 08:37:47,2026-03-13 08:37:47
ORD-0004481,CUST-7259,Hue,Beauty,32.1,3,E-Wallet,COMPLETED,2026-06-05 05:50:12,2026-06-05 05:50:12
ORD-0004482,CUST-5032,Ha Noi,Electronics,947.46,5,E-Wallet,COMPLETED,2026-05-28 13:43:31,2026-05-28 13:43:31
ORD-0004483,CUST-6853,Da Nang,Sports,1084.99,5,E-Wallet,COMPLETED,2026-03-03 09:19:13,2026-03-03 09:19:13
ORD-0004484,CUST-8596,Ho Chi Minh,Sports,299.66,2,Bank Transfer,PENDING,2026-03-06 01:19:49,2026-03-06 01:19:49
ORD-0004485,CUST-4382,Nha Trang,Beauty,334.53,2,Credit Card,COMPLETED,2026-04-13 20:49:16,2026-04-13 20:49:16
ORD-0004486,CUST-2105,Hai Phong,Electronics,847.47,1,COD,COMPLETED,2026-02-09 19:10:22,2026-02-09 19:10:22
ORD-0004487,CUST-3500,Can Tho,Beauty,492.67,5,E-Wallet,COMPLETED,2026-05-08 17:41:10,2026-05-08 17:41:10
ORD-0004488,CUST-4025,Ha Noi,Sports,1223.31,2,E-Wallet,COMPLETED,2026-06-09 22:59:23,2026-06-09 22:59:23
ORD-0004489,CUST-3762,Hue,Books,1001.27,1,Credit Card,COMPLETED,2026-05-22 21:06:11,2026-05-22 21:06:11
ORD-0004490,CUST-5942,Can Tho,Sports,12.25,4,Credit Card,COMPLETED,2026-03-18 00:25:44,2026-03-18 00:25:44
ORD-0004491,CUST-5708,Da Nang,Books,333.44,4,Credit Card,COMPLETED,2026-01-05 11:20:30,2026-01-05 11:20:30
ORD-0004492,CUST-7578,Nha Trang,Beauty,1438.05,3,Bank Transfer,PENDING,2026-04-23 19:05:06,2026-04-23 19:05:06
ORD-0004493,CUST-1425,Da Nang,Sports,283.4,4,E-Wallet,COMPLETED,2026-01-06 06:08:39,2026-01-06 06:08:39
ORD-0004494,CUST-3176,Ho Chi Minh,Beauty,1405.74,3,E-Wallet,COMPLETED,2026-06-01 21:04:14,2026-06-01 21:04:14
ORD-0004495,CUST-2920,Da Nang,Books,1162.33,1,Credit Card,PENDING,2026-02-22 21:43:48,2026-02-22 21:43:48
ORD-0004496,CUST-9775,Hai Phong,Beauty,538.48,3,E-Wallet,COMPLETED,2026-01-14 15:19:03,2026-01-14 15:19:03
ORD-0004497,CUST-6417,Hai Phong,Beauty,1102.8,3,Credit Card,PENDING,2026-06-28 19:10:48,2026-06-28 19:10:48
ORD-0004498,CUST-9071,Ha Noi,Books,503.42,2,COD,COMPLETED,2026-06-13 13:44:41,2026-06-13 13:44:41
ORD-0004499,CUST-5701,Nha Trang,Home & Kitchen,666.47,2,Bank Transfer,PENDING,2026-03-14 05:59:22,2026-03-14 05:59:22
ORD-0004500,CUST-8109,Ho Chi Minh,Books,599.64,5,E-Wallet,COMPLETED,2026-05-08 00:01:51,2026-05-08 00:01:51
ORD-0004501,CUST-5737,Nha Trang,Beauty,1243.88,3,COD,COMPLETED,2026-05-21 14:16:24,2026-05-21 14:16:24
ORD-0004502,CUST-1065,Nha Trang,Sports,1145.53,4,Bank Transfer,COMPLETED,2026-03-23 16:53:49,2026-03-23 16:53:49
ORD-0004503,CUST-1219,Da Nang,Electronics,690.14,5,Credit Card,COMPLETED,2026-03-16 01:40:56,2026-03-16 01:40:56
ORD-0004504,CUST-3551,Can Tho,Books,152.33,1,Bank Transfer,COMPLETED,2026-04-15 00:46:25,2026-04-15 00:46:25
ORD-0004505,CUST-9763,Ha Noi,Clothing,582.72,2,E-Wallet,COMPLETED,2026-03-19 23:07:34,2026-03-19 23:07:34
ORD-0004506,CUST-5396,Nha Trang,Home & Kitchen,694.31,5,Credit Card,PENDING,2026-04-21 06:27:36,2026-04-21 06:27:36
ORD-0004507,CUST-9515,Can Tho,Sports,647.58,1,Credit Card,COMPLETED,2026-01-21 05:25:22,2026-01-21 05:25:22
ORD-0004508,CUST-6569,Hai Phong,Clothing,765.78,2,E-Wallet,COMPLETED,2026-05-01 01:36:12,2026-05-01 01:36:12
ORD-0004509,CUST-5195,Hue,Clothing,429.63,2,E-Wallet,COMPLETED,2026-06-16 00:34:11,2026-06-16 00:34:11
ORD-0004510,CUST-5194,Nha Trang,Home & Kitchen,1426.9,3,Bank Transfer,COMPLETED,2026-04-14 10:10:26,2026-04-14 10:10:26
ORD-0004511,CUST-8826,Ho Chi Minh,Beauty,1449.58,2,COD,COMPLETED,2026-02-12 07:23:58,2026-02-12 07:23:58
ORD-0004512,CUST-6048,Da Nang,Books,266.69,1,COD,COMPLETED,2026-03-10 16:32:18,2026-03-10 16:32:18
ORD-0004513,CUST-3365,Nha Trang,Books,729.82,1,Bank Transfer,COMPLETED,2026-06-29 08:44:36,2026-06-29 08:44:36
ORD-0004514,CUST-5221,Nha Trang,Sports,1455.5,3,Credit Card,COMPLETED,2026-01-22 12:29:39,2026-01-22 12:29:39
ORD-0004515,CUST-8136,Da Nang,Electronics,916.53,4,Credit Card,COMPLETED,2026-03-30 18:07:00,2026-03-30 18:07:00
ORD-0004516,CUST-6991,Ho Chi Minh,Books,1077.26,1,COD,COMPLETED,2026-01-29 16:00:35,2026-01-29 16:00:35
ORD-0004517,CUST-5731,Hai Phong,Clothing,879.27,4,E-Wallet,COMPLETED,2026-02-06 01:20:52,2026-02-06 01:20:52
ORD-0004518,CUST-4945,Nha Trang,Clothing,700.51,5,COD,COMPLETED,2026-05-02 13:16:09,2026-05-02 13:16:09
ORD-0004519,CUST-3655,Hue,Sports,1062.97,2,Credit Card,COMPLETED,2026-01-12 20:44:57,2026-01-12 20:44:57
ORD-0004520,CUST-9200,Hai Phong,Beauty,447.3,5,COD,COMPLETED,2026-06-04 02:34:27,2026-06-04 02:34:27
ORD-0004521,CUST-9018,Ho Chi Minh,Beauty,442.48,3,E-Wallet,COMPLETED,2026-05-03 03:13:42,2026-05-03 03:13:42
ORD-0004522,CUST-6240,Hue,Clothing,1455.65,5,Credit Card,COMPLETED,2026-01-04 10:11:13,2026-01-04 10:11:13
ORD-0004523,CUST-1040,Ha Noi,Sports,1194.32,1,Bank Transfer,COMPLETED,2026-04-01 09:16:45,2026-04-01 09:16:45
ORD-0004524,CUST-7737,Hai Phong,Sports,11.76,4,COD,PENDING,2026-05-20 08:27:12,2026-05-20 08:27:12
ORD-0004525,CUST-9549,Nha Trang,Beauty,1121.32,5,Credit Card,COMPLETED,2026-01-12 23:16:10,2026-01-12 23:16:10
ORD-0004526,CUST-4510,Ho Chi Minh,Sports,344.2,4,Credit Card,COMPLETED,2026-03-31 00:58:52,2026-03-31 00:58:52
ORD-0004527,CUST-8228,Da Nang,Books,528.17,2,E-Wallet,COMPLETED,2026-04-29 02:52:52,2026-04-29 02:52:52
ORD-0004528,CUST-7201,Hue,Books,1283.48,3,E-Wallet,COMPLETED,2026-02-03 14:48:21,2026-02-03 14:48:21
ORD-0004529,CUST-3381,Can Tho,Home & Kitchen,171.78,1,COD,COMPLETED,2026-01-18 02:04:02,2026-01-18 02:04:02
ORD-0004530,CUST-1717,Hai Phong,Home & Kitchen,1321.63,5,COD,COMPLETED,2026-01-21 16:33:37,2026-01-21 16:33:37
ORD-0004531,CUST-2888,Can Tho,Beauty,687.13,1,Bank Transfer,PENDING,2026-01-14 23:08:49,2026-01-14 23:08:49
ORD-0004532,CUST-3527,Da Nang,Clothing,1171.72,4,Bank Transfer,PENDING,2026-03-04 01:01:55,2026-03-04 01:01:55
ORD-0004533,CUST-3863,Nha Trang,Books,375.34,3,Credit Card,COMPLETED,2026-04-10 14:48:09,2026-04-10 14:48:09
ORD-0004534,CUST-6786,Can Tho,Home & Kitchen,878.24,1,Credit Card,COMPLETED,2026-04-30 12:19:43,2026-04-30 12:19:43
ORD-0004535,CUST-7886,Ho Chi Minh,Electronics,1261.66,4,Credit Card,COMPLETED,2026-05-29 14:31:55,2026-05-29 14:31:55
ORD-0004536,CUST-9289,Can Tho,Sports,461.41,1,E-Wallet,COMPLETED,2026-03-01 00:18:51,2026-03-01 00:18:51
ORD-0004537,CUST-8622,Nha Trang,Beauty,528.72,5,Bank Transfer,COMPLETED,2026-05-02 03:11:42,2026-05-02 03:11:42
ORD-0004538,CUST-7810,Ho Chi Minh,Sports,862.26,4,Bank Transfer,COMPLETED,2026-01-21 13:44:44,2026-01-21 13:44:44
ORD-0004539,CUST-9947,Ha Noi,Home & Kitchen,767.29,5,E-Wallet,COMPLETED,2026-04-23 21:10:51,2026-04-23 21:10:51
ORD-0004540,CUST-4228,Can Tho,Home & Kitchen,1131.89,1,COD,COMPLETED,2026-03-09 14:00:27,2026-03-09 14:00:27
ORD-0004541,CUST-2674,Can Tho,Clothing,1001.73,1,E-Wallet,COMPLETED,2026-06-02 15:56:37,2026-06-02 15:56:37
ORD-0004542,CUST-4960,Nha Trang,Books,1320.01,3,E-Wallet,COMPLETED,2026-06-21 02:46:17,2026-06-21 02:46:17
ORD-0004543,CUST-8363,Hue,Beauty,1174.96,2,E-Wallet,COMPLETED,2026-04-14 09:35:21,2026-04-14 09:35:21
ORD-0004544,CUST-8431,Hai Phong,Sports,340.6,3,COD,COMPLETED,2026-05-19 00:00:18,2026-05-19 00:00:18
ORD-0004545,CUST-7118,Ho Chi Minh,Home & Kitchen,1458.2,5,E-Wallet,COMPLETED,2026-03-25 20:13:37,2026-03-25 20:13:37
ORD-0004546,CUST-2245,Da Nang,Books,178.76,4,E-Wallet,COMPLETED,2026-01-14 23:39:19,2026-01-14 23:39:19
ORD-0004547,CUST-6372,Can Tho,Sports,882.14,5,E-Wallet,COMPLETED,2026-01-15 14:37:10,2026-01-15 14:37:10
ORD-0004548,CUST-3239,Ha Noi,Clothing,1121.09,3,Bank Transfer,COMPLETED,2026-03-27 10:30:43,2026-03-27 10:30:43
ORD-0004549,CUST-8003,Nha Trang,Electronics,767.06,1,Credit Card,COMPLETED,2026-02-22 10:50:55,2026-02-22 10:50:55
ORD-0004550,CUST-3982,Can Tho,Clothing,364.68,5,E-Wallet,COMPLETED,2026-05-15 16:48:13,2026-05-15 16:48:13
ORD-0004551,CUST-6486,Hue,Beauty,1249.9,1,Bank Transfer,PENDING,2026-03-17 12:23:03,2026-03-17 12:23:03
ORD-0004552,CUST-6737,Da Nang,Electronics,644.58,1,E-Wallet,COMPLETED,2026-05-07 10:59:16,2026-05-07 10:59:16
ORD-0004553,CUST-9415,Hue,Electronics,1338.13,1,Credit Card,COMPLETED,2026-03-24 21:37:44,2026-03-24 21:37:44
